"PERCENT PASSING SOL TESTS SPRING 1998-SPRING 2002",,,,,,"Grade 3 English: Percent Passing 1998 - 2002",,,,,"Grade 3 Mathematics: Percent Passing 1998 - 2002",,,,,"Grade 3 History: Percent Passing 1998 - 2002",,,,,"Grade 3 Science: Percent Passing 1998 - 2002",,,,,"Grade 5 Writing: Percent Passing 1998 - 2002",,,,,"Grade 5 English:RLR  Percent Passing 1998 - 2002",,,,,"Grade 5 Mathematics: Percent Passing 1998 - 2002",,,,,"Grade 5 History: Percent Passing 1998 - 2002",,,,,"Grade 5 Science: Percent Passing 1998 - 2002",,,,,"Grade 5 Computer/Technology: Percent Passing 1998 - 2002",,,,,"Grade 8 Writing: Percent Passing 1998 - 2002",,,,,"Grade 8 English:RLR  Percent Passing 1998 - 2002",,,,,"Grade 8 Mathematics: Percent Passing 1998 - 2002",,,,,"Grade 8 History: Percent Passing 1998 - 2002",,,,,"Grade 8 Science: Percent Passing 1998 - 2002",,,,,"Grade 8 Computer/Technology: Percent Passing 1998 - 2002",,,,,"EOC Writing: Percent Passing 1998 - 2002",,,,,"EOC English RLR: Percent Passing 1998 - 2002",,,,,"EOC Algebra I: Percent Passing 1998 - 2002",,,,,"EOC Geometry: Percent Passing 1998 - 2002",,,,,"EOC Algebra II: Percent Passing 1998 - 2002",,,,,"EOC U.S. History: Percent Passing 1998 - 2002",,,,,"EOC World History I: Percent Passing 1998 - 2002",,,,,"EOC World History II: Percent Passing 1998 - 2002",,,,,"EOC World Geography: Percent Passing 1998 - 2002",,,,,"EOC Earth Science: Percent Passing 1998 - 2002",,,,,"EOC Biology: Percent Passing 1998 - 2002",,,,,"EOC Chemistry: Percent Passing 1998 - 2002",,,,
"DIV #","DIVISION NAME","SCH #","LOW GR","HIGH GR","SCHOOL NAME"," English 1998  "," English 1999  "," English 2000  "," English 2001  "," English 2002  "," Mathematics  1998  "," Mathematics 1999  "," Mathematics 2000  "," Mathematics 2001  "," Mathematics 2002  "," History 1998  "," History 1999  "," History 2000  "," History 2001  "," History 2002  "," Science 1998  "," Science 1999"," Science 2000"," Science 2001"," Science 2002"," Writing 1998  "," Writing 1999  "," Writing 2000  "," Writing 2001  "," Writing 2002  "," English:RLR 1998  "," English:RLR 1999  "," English:RLR 2000  "," English:RLR 2001  "," English:RLR 2002  "," Mathematics  1998  "," Mathematics 1999  "," Mathematics 2000  "," Mathematics 2001  "," Mathematics 2002  "," History 1998  "," History 1999  "," History 2000  "," History 2001  "," History 2002  "," Science 1998  "," Science 1999"," Science 20000"," Science 2001"," Science 2002"," Computer/ Technology 1998  "," Computer/ Technology 1999"," Computer/ Technology 20000"," Computer/ Technology 2001"," Computer/ Technology 2002"," Writing 1998  "," Writing 1999  "," Writing 2000  "," Writing 2001  "," Writing 2002  "," English:RLR 1998  "," English:RLR 1999  "," English:RLR 2000  "," English:RLR 2001  "," English:RLR 2002  "," Mathematics  1998  "," Mathematics 1999  "," Mathematics 2000  "," Mathematics 2001  "," Mathematics 2002  "," History 1998  "," History 1999  "," History 2000  "," History 2001  "," History 2002  "," Science 1998  "," Science 1999"," Science 2000"," Science 2001"," Science 2002"," Computer/ Technology 1998  "," Computer/ Technology 1999"," Computer/ Technology 2000"," Computer/ Technology 2001"," Computer/ Technology 2002"," Writing 1998  "," Writing 1999  "," Writing 2000  "," Writing 2001  "," Writing 2002  "," English:RLR 1998  "," English:RLR   1999  "," English:RLR   2000  "," English:RLR 2001  "," English:RLR 2002  ","Algebra I   1998  ","Algebra I  1999  ","Algebra I  2000  ","Algebra I  2001  ","Algebra I  2002  ","Geometry   1998  ","Geometry  1999  ","Geometry  2000  ","Geometry  2001  ","Geometry  2002  ","Algebra II  1998  ","Algebra II 1999  ","Algebra II 2000  ","Algebra II 2001  ","Algebra II 2002  ","U.S. History 1998  ","U.S. History 1999  ","U.S. History 2000  ","U.S. History 2001  ","U.S. History 2002  ","World History I 1998  ","World History I 1999","World History I 2000","World History I 2001","World History I 2002","World History  II 1998  ","World History  II 1999  ","World History  II 2000  ","World History  II 2001  ","World History  II 2002  ","World Geography 1998  ","World Geography 1999  ","World Geography 2000  ","World Geography 2001  ","World Geography 2002  ","Earth Science 1998  ","Earth Science 1999  ","Earth Science 2000  ","Earth Science 2001  ","Earth Science 2002  ","Biology  1998  ","Biology 1999  ","Biology 2000  ","Biology 2001  ","Biology 2002  ","Chemistry  1998  ","Chemistry 1999  ","Chemistry 2000  ","Chemistry 2001  ","Chemistry 2002  "
2,"ALBEMARLE",69,"6","8","JACKSON P. BURLEY MIDDLE",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",61.9718,77.8626,81.8792,70.6667,83.2168,68.3099,73.6434,71.1409,74.1497,75.5245,52.4823,56.5891,65.7718,73.1544,76.2238,41.1348,41.8605,47.1761,".",82.9787,75.5396,79.845,77.931,87.0748,84.7826,68.7943,73.6434,69.1275,73.6486,81.5603,".",".",".",".",".",".",".",".",".",".",68.6567,95.1613,100,100,100,".",".",100,100,100,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",,,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
2,"ALBEMARLE",100,"KG","5","BROADUS WOOD ELEM.",63.75,76.6234,69.2308,71.25,81.25,68.75,80.7692,82.8125,88.8889,76.5625,64.557,76.9231,69.3548,77.7778,84.375,76.25,85.8974,91.9355,85.3659,93.75,79.2208,90.7692,85.1351,96.2025,88.0597,79.2208,90.7692,78.6667,80.2469,86.9565,55.8442,86.1538,73.3333,83.75,71.0145,18.4211,83.0769,41.3333,77.5,72.8571,75,92.3077,84,82.5,86.9565,83.1169,95.3846,92,88.8889,90,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",,,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
2,"ALBEMARLE",140,"9","12","WESTERN ALBEMARLE HIGH",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0,".",".",".",".",0,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",61.6788,82.1429,90.6542,84.3137,92.7461,65.4135,82.7103,81.8627,84.5361,90.625,33.3333,47.2973,56.9536,80.1205,86.8421,73.6842,79.1469,82.1839,83.2432,88.6878,49.7797,66.6667,57.5758,81.4815,81.25,30.5755,47.3913,51.2438,46.1538,73.4848,59.5238,84.7619,87.5,93.254,93.8776,39.8148,5,80.3109,87.0968,96.9432,,,".",".",".",50,77.7778,82.1192,87.5676,81.9277,75.8865,90.625,91.0714,85.5814,94.5255,78.2383,84.8101,81.8713,91.7197,86.3354
2,"ALBEMARLE",150,"KG","5","PAUL H. CALE ELEM.",53.75,63.7363,57.1429,67.5325,77.4648,60.4938,59.3407,58.5859,75.641,74.6667,51.8519,53.8462,56,57.6923,53.8462,69.1358,63.7363,65,60.241,81.25,61.5385,81.1594,79.6875,82.5,88.75,58.4615,74.6479,73.5294,76.6234,75,36.9231,50.7042,73.5294,75.641,64.7727,43.0769,63.3803,56.7164,78.0822,80.4878,50.7692,70.4225,72.0588,73.9726,82.7586,70.7692,84.507,91.1765,87.5,88.764,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",,,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
2,"ALBEMARLE",160,"KG","5","AGNOR-HURT ELEM.",51.1628,61.6279,63.5417,58.6207,73,50,66.2791,75,70.1149,77.7778,40.6977,63.9535,70.8333,68.9655,72,53.4884,68.6047,77.0833,72.4138,75,55.814,77.6316,75.3086,79.0698,78.4946,66.2791,71.0526,67.9487,69.4118,82.6087,37.2093,44.7368,61.5385,50.5882,71.7391,16.2791,47.3684,52.5641,71.7647,79.1209,54.1176,73.6842,67.9487,62.3529,74.7253,75.2941,80.2632,89.7436,76.4706,84.6154,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",,,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
2,"ALBEMARLE",240,"KG","5","STONY POINT ELEM.",52.9412,80,69.8113,78.5714,77.2727,66,82.5,79.2453,90.4762,90.9091,46,80,69.8113,80.9524,86.3636,72,80,79.2453,80.9524,97.7778,68.3333,91.8367,93.75,89.7959,86,80,86,79.1667,84,75.4717,58.3333,76,79.1667,78,88.6792,51.6667,84,72.9167,68.6275,84.6154,80,90,83.3333,84.3137,88.6792,88.3333,88,93.75,88.2353,92.4528,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",,,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
2,"ALBEMARLE",250,"KG","5","MERIWETHER LEWIS ELEM.",71.4286,73.0337,83.5443,87.3418,79.0698,88.0952,76.4045,94.9367,94.9367,90.6977,72.619,84.2697,87.3418,88.6076,93.0233,83.3333,84.2697,94.9367,93.6709,89.5349,86.1538,96.5116,95.4545,92.5926,96.2963,80,95.3488,86.3636,89.0244,93.75,46.1538,70.9302,87.5,82.9268,87.8049,47.6923,84.8837,79.5455,83.1325,96.2963,81.5385,90.6977,81.8182,86.5854,97.5309,95.3846,97.6744,96.5909,97.561,98.7654,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",,,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
2,"ALBEMARLE",340,"KG","5","CROZET ELEM.",74.5098,62.963,62.1212,58.6207,65.3846,78.4314,66.6667,75.7576,65.5172,92.4528,60.7843,60.3774,60.6061,71.9298,70.9091,76.4706,75.4717,71.2121,80.7018,77.7778,65.6716,77.5862,86,71.7391,94.6429,67.1642,66.6667,75.5102,65.2174,93.3333,52.2388,54.386,69.3878,58.6957,84.6154,26.8657,64.9123,61.2245,69.5652,78.2609,62.6866,64.9123,73.4694,71.7391,78.2609,73.1343,85.9649,85.7143,84.7826,96.9697,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",,,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
2,"ALBEMARLE",540,"KG","5","RED HILL ELEM.",57.1429,60.5263,51.7241,59.2593,69.2308,61.9048,63.1579,58.6207,66.6667,75,47.619,52.6316,44.8276,46.4286,84,71.4286,57.8947,68.9655,78.5714,70.5882,56,75,100,86.6667,92.8571,64,41.3793,73.0769,79.3103,93.1034,44,31.0345,84.6154,65.5172,79.3103,32,27.5862,50,82.7586,93.3333,68,41.3793,69.2308,86.2069,86.2069,80,68.9655,96.1538,89.6552,100,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",,,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
2,"ALBEMARLE",880,"9","12","ALBEMARLE HIGH",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",65.8371,83.2192,86.3192,85.6287,88.3008,63.2653,76.7361,76.8116,82.4242,84.7222,24.5327,46.1538,61.8375,66.1157,78.1711,63.1829,67.6166,72.5166,72.5904,83.4862,33.432,58.9354,47.5362,64.5833,60.5016,35.9031,47.2727,48.6726,52.3077,70.1117,69.9454,77.3684,87.6316,87.7551,93.8534,43.9421,65.7143,77.8523,81.6199,92.674,,,".",".",80,59.8425,77.8846,78.0186,83.0357,82.8889,78.4553,86.7925,86.119,85.1632,88.5387,86.1925,95.122,89.0411,82.1256,78.836
2,"ALBEMARLE",890,"9","12","MURRAY HIGH",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",16.6667,36.8421,42.8571,".",".",14.2857,50,27.2727,".",".",0,21.0526,9.0909,".",".",0,15.7895,9.0909,".",".",26.6667,50,58.3333,".",".",20,56.25,53.8462,".",".",69.5652,72.7273,100,33.3333,66.6667,66.6667,72.7273,0,66.6667,71.4286,".",0,35.7143,100,100,".",16.6667,16.6667,57.1429,90,71.4286,14.2857,33.3333,100,71.4286,15.3846,50,60,27.2727,57.1429,63.6364,".",100,100,".",".",6.6667,42.8571,0,75,,,".",".",63.6364,61.5385,30.7692,40,86.6667,70,100,61.5385,75,".",100,".",28.5714,".",100,"."
2,"ALBEMARLE",900,"KG","5","BENJAMIN F. YANCEY ELEM.",42.8571,43.4783,37.5,45,33.3333,46.4286,39.1304,50,60,48.1481,10.7143,52.1739,54.1667,65,40.7407,42.8571,47.8261,58.3333,50,48.2759,29.1667,78.2609,83.3333,66.6667,85.1852,37.5,60.8696,60,56.5217,73.0769,16.6667,30.4348,50,26.087,46.1538,4.1667,73.913,45.1613,36.3636,55.5556,41.6667,65.2174,58.0645,50,74.0741,66.6667,86.9565,86.6667,69.5652,77.7778,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",,,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
2,"ALBEMARLE",910,"KG","5","VIRGINIA L. MURRAY ELEM.",59.0909,56.8182,92.1053,84.0909,91.8919,73.3333,68.1818,100,93.1818,94.5946,53.3333,68.1818,92.1053,88.8889,94.5946,77.7778,84.0909,100,91.4894,97.2973,81.5789,92.4528,91.0714,84.2105,100,78.9474,90.566,83.6364,81.0811,97.4359,52.6316,49.0566,74.5455,67.5676,92.3077,28.9474,75.4717,70.3704,56.7568,92.3077,78.9474,81.1321,76.3636,78.3784,92.3077,86.8421,96.2264,96.3636,91.6667,100,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",,,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
2,"ALBEMARLE",920,"KG","5","STONE ROBINSON ELEM.",52.7473,55.1724,60.2273,57.5,69.697,45.0549,56.3218,68.1818,75,75.7576,42.8571,52.8736,68.1818,75.641,75.7576,64.8352,73.5632,79.5455,75,79.7101,56.5217,84.2697,85.3659,86.8132,86.2069,62.3656,75.2809,71.9512,79.1209,83.3333,33.3333,49.4382,52.439,67.7419,71.7647,21.5054,60.6742,46.9136,67.7419,74.1176,52.6882,70.7865,71.6049,76.3441,78.4091,74.1935,87.6404,95.122,85.7143,94.1176,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",,,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
2,"ALBEMARLE",930,"KG","5","WOODBROOK ELEM.",68.1818,75.4098,70,63.0137,80,65.9091,80.3279,88.7097,68,77.2152,56.8182,77.0492,77.0492,64.4737,75.641,75,85.2459,88.7097,74.6667,80.7692,85.4545,91.8367,87.931,92.3077,87.3239,85.7143,80.8511,82.7586,89.2308,90.1408,71.9298,63.8298,81.0345,85.0746,87.5,42.1053,72.3404,75.8621,87.5,85.9155,82.4561,76.087,75.8621,91.0448,83.0986,82.4561,89.3617,96.5517,92.5373,97.1831,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",,,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
2,"ALBEMARLE",941,"KG","5","BROWNSVILLE ELEM.",57.1429,53.7037,67.2727,63.0435,85,57.1429,62.963,69.6429,72.3404,85,45.7143,66.0377,71.4286,67.3913,80,57.1429,64.8148,73.2143,56.5217,82.5,44.2308,73.3333,78.9474,93.2203,92.7273,63.4615,65.2174,72.973,76.2712,84.4828,28.8462,43.4783,64.8649,66.1017,76.6667,26.9231,55.5556,56.7568,55.9322,89.8305,57.6923,77.2727,75.6757,84.7458,82.2581,61.5385,80.4348,91.8919,83.0508,91.6667,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",,,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
2,"ALBEMARLE",942,"6","8","JOSEPH T. HENLEY MIDDLE",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",72.9282,75.1295,85.1485,83.3333,85.1282,65.3631,80.829,80.3922,81.592,85.1282,57.5916,73.7113,73.0392,71,74.0196,45.7627,59.375,60.5528,0,90.8163,74.0113,81.7708,91.6667,85.0746,94.359,71.4286,76.0417,88.2353,78.607,81.7734,".",".",".",".",".",".",".",".",".",".",100,98.0769,100,98.5507,99,100,85.7143,100,100,100,".",".",100,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",,,".",".",".",".",".",".",100,".",".",".",".",".",".",".",".",".",".","."
2,"ALBEMARLE",950,"6","8","JACK JOUETT MIDDLE",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",73.9645,84.4444,79.4118,83.7838,79.0419,76.1628,82.3529,81.4371,78.8043,84.1463,72.7273,76.259,72.549,75,77.5758,49.4186,63.9706,60.767,".",87.8205,82.4561,87.5,91.411,91.2568,90.8537,71.345,84.4444,86.9048,88.587,92.0732,".",".",".",".",".",".",".",".",".",".",95,100,100,100,100,".",100,100,100,100,".",".",".",".",".",".",".",".",".",".",".",".",".",".",100,".",".",".",".",".",,,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
2,"ALBEMARLE",1051,"6","8","MORTIMER Y. SUTHERLAND MIDDLE",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",78.5276,79.8122,85.3261,86.0987,72.5,74.6914,78.4038,75,87.3303,78.2828,60.7362,74.2991,64.1304,73.8739,69.8492,47.8528,61.5023,57.8692,".",86.4322,82.2086,88.3178,89.7297,93.2127,91.9598,77.7778,83.6449,86.9565,87.7273,78.2828,".",".",".",".",".",".",".",".",".",".",96.4286,96.9231,100,100,100,".",".",".",100,100,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",,,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
2,"ALBEMARLE",1052,"9","12","MONTICELLO HIGH",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",67.1717,77.4194,75.4717,73.75,".",62.3762,59.8086,62.7358,80.5195,".",35.9375,35.122,67.8571,83.7209,".",49.763,57.3964,67.8161,71.875,".",36.25,50,60.8696,65.0307,".",22.9358,31.4815,44.4444,52.4691,".",57.8059,68.6747,78.0591,91.0156,".",27.7778,60,73.5,91.6667,,,".",".",64.4444,".",51.7413,68.8889,67.9612,71.9665,".",73.6301,76.9608,81.5574,89.6104,".",70.1923,61.875,70.4918,67.1053
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,"ALLEGHANY ",,,,"DIVISION SUMMARY",50,56.6667,56.701,51.3636,74.7191,67.4312,72.381,70.2564,70.1357,87.2222,35.023,62.381,59.8985,57.0136,75.9777,62.5,67.4641,63.9594,68.3258,83.2402,59.5652,84.0426,78.4314,77.0642,78.0488,73.2456,72.043,66.3462,73.2719,69.3069,41.9214,44.1489,60.7477,62.844,62.2549,39.5652,38.0952,51.8692,60.3687,62.1891,58.6957,65.4255,74.6479,83.7963,78.607,70.3057,81.9149,80.7692,81.3953,79.1045,60,58.6667,69.5,73.8916,61.194,64.9351,72.6457,73.0964,75.8294,58.5153,36.087,52.8634,59.799,56.4815,64.3098,39.5652,46.9027,50.7692,54.7739,72.1393,70.7424,77.4775,85.7143,84.4221,80.303,58.0786,68.9956,71.9212,75.2475,63,65.3846,56.6265,74.4186,60.8696,69.0476,66.3366,51.8987,67.8571,58.1633,72,27.3333,45.3039,64,68.1319,65.3846,37.5,45.4545,63.9175,78.0952,78.2609,23.5294,8.3333,40.8163,45.7143,93.2203,24.0741,10.2564,26.25,30.7018,73.5294,100,51.9084,56.4815,71.2871,64.6154,".",".",56.0976,30.1887,92.3077,,,".",100,94.3396,63.5593,57.0093,75,68.2171,75,63.8554,80.7692,71.5686,72.3214,79.646,34.5679,64.1509,57.1429,70.8333,88.4615
3,"ALLEGHANY",20,"PK","5","FALLING SPRING ELEM",59.375,61.7647,68.75,37.5,90.4762,75,70.5882,72.7273,67.5,95.2381,43.75,64.7059,66.6667,60,71.4286,75,73.5294,66.6667,57.5,76.1905,80,88.8889,93.75,87.0968,87.0968,88.5714,73.0769,84.375,81.25,75,42.8571,46.1538,59.375,65.625,71.875,42.8571,50,65.625,68.75,81.25,77.1429,65.3846,87.5,84.375,71.875,91.4286,96.1538,96.875,90.625,87.5,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",,,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
3,"ALLEGHANY",90,,,"SHARON ELEM",62.5,56.25,58.5366,50,78.9474,85,81.25,72.5,68.1818,86.8421,45,62.5,70.7317,50,78.9474,67.5,56.25,65.8537,61.3636,89.4737,55,76.6667,85,68.5714,84.8485,72.5,76.6667,67.5,75,81.8182,45,53.3333,87.5,77.7778,87.8788,52.5,50,40,75,75.7576,57.5,76.6667,87.5,86.1111,93.9394,52.5,70,90,72.2222,78.7879,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",,,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
3,"ALLEGHANY",110,"PK","5","CALLAGHAN ELEM",34.4828,60.7143,52.381,59.2593,72.2222,66.6667,78.5714,68.1818,77.7778,90,40,71.4286,39.1304,59.2593,75,62.069,77.7778,60.8696,70.3704,85,67.8571,89.6552,81.8182,93.9394,95.4545,71.4286,80,77.2727,84.8485,72.7273,46.4286,43.75,79.1667,84.8485,69.5652,31.0345,65.625,80,75.7576,90.9091,58.6207,75,72,84.8485,95.4545,67.8571,81.25,95.4545,78.7879,90.9091,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",,,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
3,"ALLEGHANY",280,"PK","5","BOILING SPRING ELEM",56.25,56.5217,57.1429,77.2727,73.913,56.25,86.9565,85.7143,77.2727,86.9565,31.25,78.2609,66.6667,72.7273,82.6087,56.25,78.2609,71.4286,90.9091,86.9565,68,90,46.6667,77.7778,89.2857,84,85,66.6667,80.7692,78.5714,40,60,50,62.963,78.5714,32,50,58.8235,77.7778,64.2857,68,55,52.9412,76.9231,78.5714,84,100,86.6667,100,92.8571,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",,,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
3,"ALLEGHANY",310,"9","12","ALLEGHANY HIGH",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",21.4286,10.3448,".",".",".",0,8.3333,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",65.3846,56.6265,74.4186,60.8696,69.0476,66.3366,51.8987,67.8571,58.1633,72,3.9216,39.5683,56.6434,61.2245,59.5,37.5,45.4545,63.9175,78.0952,78.2609,23.5294,8.3333,40.8163,45.7143,93.2203,24.0741,10.2564,26.25,30.7018,73.5294,100,51.9084,56.4815,71.2871,64.6154,".",".",56.0976,30.1887,92.3077,,,".",100,94.3396,63.5593,57.0093,75,68.2171,75,63.8554,80.7692,71.5686,72.3214,79.646,34.5679,64.1509,57.1429,70.8333,88.4615
