Park:Cumberland Gap National Historical Park	36.64536	-83.56019		Park:Cumberland Gap National Historical Park
Common	38.93611	-77.31808		Common
Common	38.93759	-77.31808		Common
Common	38.94052	-77.31807		Common
Common	38.94342	-77.31805		Common
Common	38.93763	-77.31804		Common
Common	38.93763	-77.31805		Common
Common	38.94050	-77.31804		Common
Common	38.94279	-77.31805		Common
Common	38.93539	-77.31803		Common
Common	38.94342	-77.31802		Common
Common	38.94049	-77.31801		Common
Common	38.94329	-77.31800		Common
Common	38.93538	-77.31800		Common
Common	38.94047	-77.31799		Common
Common	38.94343	-77.31799		Common
Common	38.93537	-77.31797		Common
Common	38.94046	-77.31796		Common
Common	38.94343	-77.31795		Common
Common	38.93468	-77.31794		Common
Common	38.93599	-77.31794		Common
Common	38.94044	-77.31793		Common
Common	38.94343	-77.31792		Common
Common	38.94042	-77.31790		Common
Common	38.94261	-77.31790		Common
Common	38.93467	-77.31789		Common
Common	38.93603	-77.31789		Common
Common	38.94313	-77.31789		Common
Common	38.94343	-77.31788		Common
Common	38.94041	-77.31787		Common
Common	38.94343	-77.31785		Common
Common	38.94039	-77.31785		Common
Common	38.93747	-77.31783		Common
Common	38.94038	-77.31782		Common
Common	38.94343	-77.31781		Common
Common	38.94036	-77.31779		Common
Common	38.94343	-77.31778		Common
Common	38.93970	-77.31778		Common
Common	38.94034	-77.31776		Common
Common	38.93583	-77.31775		Common
Common	38.93732	-77.31774		Common
Common	38.94292	-77.31775		Common
Common	38.94342	-77.31775		Common
Common	38.93818	-77.31774		Common
Common	38.94033	-77.31774		Common
Common	38.93588	-77.31771		Common
Common	38.93817	-77.31771		Common
Common	38.94342	-77.31771		Common
Common	38.94031	-77.31771		Common
Common	38.93816	-77.31769		Common
Common	38.94029	-77.31768		Common
Common	38.94167	-77.31767		Common
Common	38.94342	-77.31768		Common
Common	38.94028	-77.31765		Common
Common	38.94165	-77.31765		Common
Common	38.94272	-77.31765		Common
Common	38.94342	-77.31764		Common
Common	38.94026	-77.31763		Common
Common	38.94163	-77.31763		Common
Common	38.94342	-77.31761		Common
Common	38.94024	-77.31760		Common
Common	38.94161	-77.31760		Common
Common	38.93730	-77.31759		Common
Common	38.94159	-77.31758		Common
Common	38.94296	-77.31758		Common
Common	38.94342	-77.31758		Common
Common	38.94022	-77.31757		Common
Common	38.94158	-77.31755		Common
Common	38.93953	-77.31754		Common
Common	38.94021	-77.31755		Common
Common	38.94341	-77.31755		Common
Common	38.94156	-77.31753		Common
Common	38.94019	-77.31752		Common
Common	38.94341	-77.31752		Common
Common	38.93466	-77.31751		Common
Common	38.94154	-77.31751		Common
Common	38.94017	-77.31749		Common
Common	38.94152	-77.31748		Common
Common	38.94341	-77.31748		Common
Common	38.93711	-77.31747		Common
Common	38.93711	-77.31747		Common
Common	38.94015	-77.31747		Common
Common	38.94150	-77.31746		Common
Common	38.94309	-77.31746		Common
Common	38.94341	-77.31745		Common
Common	38.93579	-77.31744		Common
Common	38.94014	-77.31744		Common
Common	38.94148	-77.31744		Common
Common	38.94251	-77.31743		Common
Common	38.94012	-77.31742		Common
Common	38.94146	-77.31741		Common
Common	38.94340	-77.31741		Common
Common	38.93909	-77.31741		Common
Common	38.93904	-77.31739		Common
Common	38.94010	-77.31739		Common
Common	38.94144	-77.31739		Common
Common	38.94195	-77.31739		Common
Common	38.93584	-77.31738		Common
Common	38.94340	-77.31738		Common
Common	38.93711	-77.31737		Common
Common	38.94008	-77.31737		Common
Common	38.94340	-77.31735		Common
Common	38.94006	-77.31734		Common
Common	38.94005	-77.31732		Common
Common	38.94339	-77.31731		Common
Park:Aquia Landing Beach Park	38.38590	-77.31730		Park:Aquia Landing Beach Park
Common	38.94003	-77.31729		Common
Common	38.93867	-77.31728		Common
Common	38.93694	-77.31727		Common
Common	38.94001	-77.31727		Common
Common	38.94339	-77.31728		Common
Common	38.94332	-77.31726		Common
Common	38.94160	-77.31725		Common
Common	38.93861	-77.31724		Common
Common	38.93999	-77.31724		Common
Common	38.94338	-77.31724		Common
Common	38.93997	-77.31722		Common
Common	38.94338	-77.31721		Common
Common	38.93995	-77.31720		Common
Common	38.93993	-77.31717		Common
Common	38.94337	-77.31717		Common
Common	38.93991	-77.31715		Common
Common	38.93691	-77.31714		Common
Common	38.93576	-77.31714		Common
Common	38.93582	-77.31714		Common
Common	38.94172	-77.31714		Common
Common	38.94337	-77.31714		Common
Common	38.93989	-77.31712		Common
Common	38.94222	-77.31713		Common
Common	38.93465	-77.31712		Common
Common	38.94246	-77.31711		Common
Common	38.93987	-77.31710		Common
Common	38.94336	-77.31710		Common
Common	38.93676	-77.31707		Common
Common	38.93985	-77.31708		Common
Common	38.94336	-77.31707		Common
Common	38.93983	-77.31705		Common
Common	38.94335	-77.31704		Common
Common	38.93981	-77.31703		Common
Common	38.93979	-77.31701		Common
Common	38.94335	-77.31700		Common
Common	38.94188	-77.31700		Common
Common	38.93583	-77.31699		Common
Common	38.93977	-77.31698		Common
Common	38.94205	-77.31698		Common
Common	38.94334	-77.31697		Common
Common	38.93975	-77.31696		Common
Common	38.94230	-77.31696		Common
Common	38.93837	-77.31695		Common
Common	38.93673	-77.31693		Common
Common	38.93973	-77.31694		Common
Common	38.94333	-77.31693		Common
Common	38.93409	-77.31691		Common
Common	38.93971	-77.31692		Common
Common	38.94333	-77.31690		Common
Common	38.93969	-77.31689		Common
Common	38.93967	-77.31687		Common
Common	38.94332	-77.31687		Common
Common	38.93584	-77.31685		Common
Common	38.93965	-77.31685		Common
Common	38.93578	-77.31683		Common
Common	38.93656	-77.31683		Common
Common	38.94331	-77.31683		Common
Common	38.93963	-77.31683		Common
Common	38.93961	-77.31680		Common
Common	38.94331	-77.31680		Common
Common	38.93959	-77.31678		Common
Common	38.94330	-77.31676		Common
Common	38.93957	-77.31676		Common
Common	38.94321	-77.31676		Common
Common	38.93955	-77.31674		Common
Common	38.94329	-77.31673		Common
Common	38.93470	-77.31671		Common
Common	38.93817	-77.31672		Common
Common	38.93952	-77.31672		Common
Common	38.93653	-77.31670		Common
Common	38.94329	-77.31670		Common
Common	38.93950	-77.31670		Common
Common	38.93948	-77.31667		Common
Common	38.94328	-77.31666		Common
Common	38.93640	-77.31665		Common
Common	38.93946	-77.31665		Common
Common	38.93944	-77.31663		Common
Common	38.94327	-77.31663		Common
Common	38.93942	-77.31661		Common
Common	38.93624	-77.31660		Common
Common	38.94326	-77.31660		Common
Common	38.93643	-77.31659		Common
Common	38.93940	-77.31659		Common
Common	38.93636	-77.31657		Common
Common	38.93937	-77.31657		Common
Common	38.94325	-77.31656		Common
Common	38.93935	-77.31655		Common
Common	38.93933	-77.31653		Common
Common	38.94324	-77.31653		Common
Common	38.93800	-77.31651		Common
Common	38.93931	-77.31651		Common
Common	38.94324	-77.31650		Common
Common	38.93614	-77.31650		Common
Common	38.93591	-77.31649		Common
Common	38.93929	-77.31649		Common
Common	38.93585	-77.31647		Common
Common	38.93926	-77.31647		Common
Common	38.94314	-77.31647		Common
Common	38.94323	-77.31647		Common
Common	38.93924	-77.31645		Common
Common	38.94322	-77.31643		Common
Common	38.93593	-77.31643		Common
Common	38.93922	-77.31643		Common
Common	38.93920	-77.31641		Common
Common	38.94321	-77.31640		Common
Common	38.93917	-77.31639		Common
Common	38.93915	-77.31637		Common
Common	38.94320	-77.31637		Common
Common	38.93913	-77.31635		Common
Common	38.93549	-77.31634		Common
Common	38.93911	-77.31633		Common
Common	38.94319	-77.31633		Common
Common	38.93476	-77.31632		Common
Common	38.93550	-77.31631		Common
Common	38.93908	-77.31631		Common
Common	38.93906	-77.31629		Common
Common	38.93781	-77.31629		Common
Common	38.93550	-77.31628		Common
Common	38.93904	-77.31628		Common
Common	38.93902	-77.31626		Common
Common	38.93408	-77.31624		Common
Common	38.93899	-77.31624		Common
Park:Lake Fairfax County Park	38.96114	-77.31624		Park:Lake Fairfax County Park
Common	38.94308	-77.31623		Common
Common	38.93897	-77.31622		Common
Common	38.93895	-77.31620		Common
Common	38.93892	-77.31618		Common
Common	38.93890	-77.31617		Common
Common	38.93406	-77.31616		Common
Common	38.93538	-77.31615		Common
Common	38.93888	-77.31615		Common
Common	38.93885	-77.31613		Common
Common	38.93539	-77.31612		Common
Common	38.93883	-77.31611		Common
Common	38.94100	-77.31611		Common
Common	38.93881	-77.31609		Common
Common	38.93539	-77.31609		Common
Common	38.93879	-77.31608		Common
Common	38.93763	-77.31607		Common
Common	38.93876	-77.31606		Common
Common	38.93539	-77.31605		Common
Common	38.93874	-77.31604		Common
Common	38.94102	-77.31603		Common
Common	38.93540	-77.31602		Common
Common	38.93872	-77.31602		Common
Common	38.94109	-77.31602		Common
Common	38.93480	-77.31601		Common
Common	38.93869	-77.31600		Common
Common	38.93540	-77.31598		Common
Common	38.93867	-77.31598		Common
Common	38.93865	-77.31596		Common
Common	38.94095	-77.31596		Common
Common	38.93540	-77.31595		Common
Common	38.93863	-77.31594		Common
Common	38.93860	-77.31592		Common
Common	38.93540	-77.31591		Common
Common	38.93858	-77.31590		Common
Common	38.93540	-77.31588		Common
Common	38.93856	-77.31588		Common
Common	38.94078	-77.31587		Common
Common	38.93745	-77.31586		Common
Common	38.93854	-77.31586		Common
Common	38.93540	-77.31585		Common
Common	38.94245	-77.31585		Common
Common	38.93744	-77.31584		Common
Common	38.93852	-77.31584		Common
Common	38.94238	-77.31584		Common
Common	38.93742	-77.31581		Common
Common	38.93849	-77.31582		Common
Common	38.93540	-77.31581		Common
Common	38.94217	-77.31581		Common
Common	38.94131	-77.31580		Common
Common	38.93740	-77.31579		Common
Common	38.93847	-77.31580		Common
Common	38.94245	-77.31578		Common
Common	38.93540	-77.31578		Common
Common	38.93845	-77.31577		Common
Common	38.94194	-77.31578		Common
Common	38.94273	-77.31577		Common
Common	38.93738	-77.31577		Common
Common	38.94231	-77.31577		Common
Common	38.93483	-77.31576		Common
Common	38.93843	-77.31575		Common
Common	38.93736	-77.31575		Common
Common	38.93540	-77.31574		Common
Common	38.94265	-77.31574		Common
Common	38.93841	-77.31573		Common
Common	38.94162	-77.31573		Common
Common	38.93734	-77.31572		Common
Common	38.94199	-77.31573		Common
Common	38.93539	-77.31571		Common
Common	38.94294	-77.31572		Common
Common	38.93839	-77.31571		Common
Common	38.94300	-77.31571		Common
Common	38.93733	-77.31570		Common
Common	38.94141	-77.31570		Common
Common	38.93539	-77.31568		Common
Common	38.93836	-77.31569		Common
Common	38.94061	-77.31568		Common
Common	38.94292	-77.31568		Common
Common	38.93731	-77.31568		Common
Common	38.94164	-77.31568		Common
Common	38.93834	-77.31567		Common
Common	38.93538	-77.31565		Common
Common	38.93729	-77.31565		Common
Common	38.93832	-77.31564		Common
Common	38.94137	-77.31564		Common
Common	38.93727	-77.31563		Common
Common	38.93538	-77.31562		Common
Common	38.93830	-77.31562		Common
Common	38.93725	-77.31561		Common
Common	38.93828	-77.31560		Common
Common	38.93473	-77.31560		Common
Common	38.93538	-77.31560		Common
Common	38.93723	-77.31559		Common
Common	38.93826	-77.31558		Common
Common	38.93537	-77.31557		Common
Common	38.93721	-77.31557		Common
Common	38.93824	-77.31555		Common
Common	38.93719	-77.31554		Common
Common	38.93822	-77.31553		Common
Common	38.93718	-77.31552		Common
Common	38.93820	-77.31551		Common
Common	38.93716	-77.31550		Common
Common	38.94045	-77.31550		Common
Common	38.93818	-77.31549		Common
Common	38.93714	-77.31548		Common
Common	38.93391	-77.31547		Common
Common	38.93816	-77.31546		Common
Common	38.94047	-77.31546		Common
Common	38.93712	-77.31546		Common
Common	38.93710	-77.31544		Common
Common	38.93814	-77.31544		Common
Common	38.93708	-77.31542		Common
Common	38.93812	-77.31542		Common
Common	38.93461	-77.31541		Common
Common	38.93706	-77.31540		Common
Common	38.93810	-77.31539		Common
Common	38.94035	-77.31540		Common
Common	38.93704	-77.31538		Common
Common	38.93808	-77.31537		Common
Common	38.94038	-77.31536		Common
Common	38.93702	-77.31535		Common
Common	38.94031	-77.31535		Common
Common	38.93806	-77.31535		Common
Common	38.93700	-77.31533		Common
Common	38.93804	-77.31532		Common
Common	38.93698	-77.31531		Common
Common	38.93802	-77.31530		Common
Common	38.93695	-77.31529		Common
Common	38.93800	-77.31527		Common
Common	38.93693	-77.31527		Common
Common	38.93691	-77.31525		Common
Common	38.93798	-77.31525		Common
Common	38.93689	-77.31523		Common
Common	38.93796	-77.31523		Common
Common	38.93687	-77.31521		Common
Common	38.93794	-77.31520		Common
Common	38.93685	-77.31519		Common
Common	38.93446	-77.31517		Common
Common	38.93792	-77.31518		Common
Common	38.93682	-77.31517		Common
Common	38.93790	-77.31515		Common
Common	38.93680	-77.31515		Common
Common	38.93678	-77.31513		Common
Common	38.93788	-77.31513		Common
Common	38.93676	-77.31511		Common
Common	38.93786	-77.31510		Common
Common	38.93674	-77.31509		Common
Common	38.94281	-77.31509		Common
Common	38.94281	-77.31508		Common
Common	38.93784	-77.31508		Common
Common	38.94280	-77.31507		Common
Common	38.94280	-77.31508		Common
Common	38.93672	-77.31507		Common
Common	38.94049	-77.31507		Common
Common	38.94280	-77.31507		Common
Common	38.94279	-77.31506		Common
Common	38.94279	-77.31506		Common
Common	38.93670	-77.31505		Common
Common	38.93782	-77.31505		Common
Common	38.94278	-77.31505		Common
Common	38.94277	-77.31504		Common
Common	38.94277	-77.31504		Common
Common	38.94278	-77.31505		Common
Common	38.94273	-77.31504		Common
Common	38.94273	-77.31504		Common
Common	38.94274	-77.31504		Common
Common	38.94274	-77.31504		Common
Common	38.94275	-77.31504		Common
Common	38.94275	-77.31504		Common
Common	38.94276	-77.31504		Common
Common	38.94276	-77.31504		Common
Common	38.93667	-77.31503		Common
Common	38.93780	-77.31503		Common
Common	38.93665	-77.31501		Common
Common	38.93663	-77.31500		Common
Common	38.93779	-77.31500		Common
Common	38.93661	-77.31498		Common
Common	38.93777	-77.31497		Common
Common	38.93659	-77.31496		Common
Common	38.93656	-77.31494		Common
Common	38.93775	-77.31495		Common
Common	38.93773	-77.31492		Common
Common	38.94065	-77.31491		Common
Common	38.93771	-77.31490		Common
Common	38.94268	-77.31490		Common
Common	38.94269	-77.31490		Common
Common	38.94269	-77.31489		Common
Common	38.94269	-77.31489		Common
Common	38.94270	-77.31489		Common
Common	38.94270	-77.31488		Common
Common	38.94271	-77.31488		Common
Common	38.94271	-77.31487		Common
Common	38.93648	-77.31487		Common
Common	38.93769	-77.31487		Common
Common	38.94061	-77.31487		Common
Common	38.94271	-77.31487		Common
Common	38.94272	-77.31486		Common
Common	38.94272	-77.31485		Common
Common	38.93768	-77.31484		Common
Common	38.94272	-77.31485		Common
Common	38.94272	-77.31484		Common
Common	38.94272	-77.31483		Common
Common	38.93423	-77.31483		Common
Common	38.94272	-77.31482		Common
Common	38.93766	-77.31482		Common
Common	38.94272	-77.31482		Common
Common	38.94272	-77.31480		Common
Common	38.94272	-77.31481		Common
Common	38.93764	-77.31479		Common
Cinema	38.82505	-77.31479		Cinema
Common	38.93762	-77.31476		Common
Common	38.93376	-77.31476		Common
Common	38.93761	-77.31474		Common
Common	38.93759	-77.31471		Common
Common	38.93757	-77.31468		Common
Common	38.94269	-77.31468		Common
Common	38.93755	-77.31466		Common
Common	38.94268	-77.31464		Common
Common	38.93754	-77.31463		Common
Common	38.94268	-77.31461		Common
Common	38.93752	-77.31460		Common
Common	38.93617	-77.31459		Common
Common	38.93750	-77.31457		Common
Common	38.94267	-77.31457		Common
Common	38.93405	-77.31455		Common
Common	38.93613	-77.31455		Common
Common	38.93749	-77.31455		Common
Common	38.94266	-77.31454		Common
Common	38.93747	-77.31452		Common
Common	38.94265	-77.31451		Common
Common	38.93745	-77.31449		Common
Common	38.93604	-77.31447		Common
Common	38.94265	-77.31447		Common
Common	38.93744	-77.31446		Common
Common	38.94264	-77.31444		Common
Common	38.93742	-77.31443		Common
Park:Cobbdale Park	38.86039	-77.31443		Park:Cobbdale Park
Common	38.93740	-77.31441		Common
Common	38.94263	-77.31441		Common
Common	38.93739	-77.31438		Common
Common	38.94263	-77.31437		Common
Common	38.93737	-77.31435		Common
Common	38.94262	-77.31434		Common
Common	38.93736	-77.31432		Common
Common	38.94261	-77.31430		Common
Common	38.93734	-77.31429		Common
Common	38.94172	-77.31427		Common
Common	38.94192	-77.31427		Common
Common	38.94207	-77.31427		Common
Common	38.94224	-77.31427		Common
Common	38.94255	-77.31427		Common
Common	38.93733	-77.31426		Common
Common	38.94261	-77.31427		Common
Common	38.93404	-77.31424		Common
Common	38.93731	-77.31424		Common
Common	38.94260	-77.31424		Common
Common	38.94169	-77.31423		Common
Common	38.94253	-77.31422		Common
Common	38.94174	-77.31421		Common
Common	38.94203	-77.31421		Common
Common	38.93730	-77.31421		Common
Common	38.94259	-77.31420		Common
Common	38.93573	-77.31420		Common
Common	38.93728	-77.31418		Common
Common	38.94259	-77.31417		Common
Park:Oak Marr Park	38.87678	-77.31415		Park:Oak Marr Park
Common	38.93726	-77.31415		Common
Common	38.94258	-77.31413		Common
Common	38.93725	-77.31412		Common
Common	38.94258	-77.31410		Common
Common	38.93723	-77.31409		Common
Common	38.94257	-77.31406		Common
Common	38.93419	-77.31405		Common
Common	38.94257	-77.31403		Common
Common	38.93553	-77.31402		Common
Common	38.94112	-77.31402		Common
Common	38.93360	-77.31400		Common
Common	38.94256	-77.31400		Common
Common	38.94153	-77.31399		Common
Common	38.94110	-77.31396		Common
Common	38.94256	-77.31396		Common
Common	38.94255	-77.31393		Common
Common	38.94255	-77.31389		Common
Common	38.94146	-77.31387		Common
Common	38.94254	-77.31386		Common
Common	38.94150	-77.31386		Common
Common	38.93531	-77.31382		Common
Common	38.94254	-77.31382		Common
Common	38.94146	-77.31380		Common
Common	38.94253	-77.31379		Common
Common	38.94020	-77.31377		Common
Common	38.94253	-77.31375		Common
Common	38.94006	-77.31375		Common
Common	38.94024	-77.31374		Common
Common	38.94017	-77.31372		Common
Common	38.94252	-77.31372		Common
Common	38.93979	-77.31371		Common
Common	38.93448	-77.31370		Common
Common	38.94252	-77.31369		Common
Common	38.93994	-77.31368		Common
Common	38.93956	-77.31367		Common
Common	38.93471	-77.31365		Common
Common	38.94252	-77.31365		Common
Common	38.93932	-77.31364		Common
Common	38.93933	-77.31364		Common
Common	38.93971	-77.31364		Common
Common	38.94251	-77.31362		Common
Common	38.93946	-77.31360		Common
Park:Country Club View Park	38.81650	-77.31360		Park:Country Club View Park
Common	38.93361	-77.31358		Common
Common	38.93934	-77.31358		Common
Common	38.94251	-77.31358		Common
Common	38.93910	-77.31355		Common
Common	38.94250	-77.31355		Common
Common	38.93923	-77.31354		Common
Common	38.94047	-77.31354		Common
Common	38.94046	-77.31352		Common
Common	38.94250	-77.31351		Common
Common	38.94045	-77.31350		Common
Common	38.94044	-77.31349		Common
Common	38.94250	-77.31348		Common
Common	38.93902	-77.31347		Common
Common	38.93889	-77.31346		Common
Common	38.94240	-77.31345		Common
Common	38.94249	-77.31344		Common
Common	38.94156	-77.31342		Common
Common	38.94249	-77.31341		Common
Common	38.94151	-77.31340		Common
Common	38.93868	-77.31337		Common
Common	38.94249	-77.31337		Common
Common	38.93873	-77.31335		Common
Common	38.94249	-77.31334		Common
Common	38.94248	-77.31330		Common
Common	38.93846	-77.31329		Common
Common	38.94248	-77.31327		Common
Common	38.93459	-77.31326		Common
Common	38.93774	-77.31323		Common
Common	38.94248	-77.31323		Common
Common	38.93832	-77.31323		Common
Common	38.93844	-77.31323		Common
Common	38.93774	-77.31320		Common
Common	38.94248	-77.31320		Common
Common	38.93507	-77.31318		Common
Common	38.93775	-77.31316		Common
Common	38.94247	-77.31316		Common
Common	38.93775	-77.31313		Common
Common	38.93776	-77.31310		Common
Common	38.93422	-77.31309		Common
Common	38.93533	-77.31308		Common
Common	38.93776	-77.31306		Common
Common	38.93777	-77.31303		Common
Common	38.93939	-77.31301		Common
Common	38.93551	-77.31301		Common
Common	38.93778	-77.31300		Common
Common	38.93779	-77.31297		Common
Common	38.93363	-77.31295		Common
Common	38.93780	-77.31294		Common
Common	38.93920	-77.31293		Common
Common	38.93782	-77.31291		Common
Common	38.93585	-77.31287		Common
Common	38.93783	-77.31288		Common
Common	38.93655	-77.31278		Common
Common	38.93858	-77.31276		Common
Common	38.93408	-77.31272		Common
Common	38.93624	-77.31272		Common
Common	38.93627	-77.31271		Common
Common	38.94244	-77.31264		Common
Common	38.93648	-77.31263		Common
Common	38.93794	-77.31263		Common
Common	38.94235	-77.31263		Common
Common	38.93997	-77.31263		Common
Common	38.93995	-77.31261		Common
Common	38.93795	-77.31260		Common
Common	38.93993	-77.31260		Common
Common	38.93991	-77.31258		Common
Common	38.93992	-77.31259		Common
Common	38.93796	-77.31258		Common
Common	38.93797	-77.31255		Common
Common	38.93799	-77.31252		Common
Common	38.93331	-77.31250		Common
Common	38.93800	-77.31250		Common
Common	38.93802	-77.31247		Common
Common	38.93804	-77.31245		Common
Common	38.93805	-77.31243		Common
Common	38.94175	-77.31232		Common
Common	38.93260	-77.31225		Common
Common	38.93270	-77.31220		Common
Common	38.93389	-77.31220		Common
Common	38.94019	-77.31220		Common
Common	38.94027	-77.31220		Common
Common	38.94152	-77.31220		Common
Common	38.94162	-77.31220		Common
Common	38.94160	-77.31219		Common
Playground:Burke Centre Tot Lot L5	38.78975	-77.31216		Playground:Burke Centre Tot Lot L5
Common	38.94123	-77.31206		Common
Common	38.93306	-77.31202		Common
Common	38.93330	-77.31190		Common
Common	38.94083	-77.31185		Common
Common	38.93696	-77.31178		Common
Common	38.93356	-77.31177		Common
Common	38.93357	-77.31176		Common
Common	38.93694	-77.31176		Common
Common	38.93692	-77.31175		Common
Common	38.94061	-77.31173		Common
Playground	38.68910	-77.31171		Playground
Common	38.94054	-77.31170		Common
Common	38.93381	-77.31164		Common
Common	38.93595	-77.31164		Common
Common	38.93621	-77.31154		Common
Common	38.93622	-77.31153		Common
Common	38.93623	-77.31152		Common
Common	38.93993	-77.31138		Common
Common	38.93953	-77.31117		Common
Common	38.93956	-77.31112		Common
Common	38.93780	-77.31097		Common
Common	38.93911	-77.31095		Common
Common	38.93547	-77.31080		Common
Common	38.93545	-77.31077		Common
Common	38.93544	-77.31075		Common
Common	38.93753	-77.31075		Common
Common	38.93579	-77.31072		Common
Common	38.93749	-77.31072		Common
Common	38.93542	-77.31072		Common
Common	38.93540	-77.31069		Common
Common	38.93574	-77.31070		Common
Common	38.93795	-77.31069		Common
Common	38.93862	-77.31069		Common
Common	38.93539	-77.31067		Common
Common	38.93573	-77.31067		Common
Common	38.93869	-77.31067		Common
Common	38.93537	-77.31064		Common
Common	38.93571	-77.31064		Common
Common	38.93816	-77.31064		Common
Common	38.93535	-77.31061		Common
Common	38.93570	-77.31061		Common
Common	38.93534	-77.31058		Common
Common	38.93568	-77.31058		Common
Common	38.93840	-77.31058		Common
Common	38.93532	-77.31056		Common
Common	38.93567	-77.31055		Common
Common	38.93531	-77.31053		Common
Common	38.93565	-77.31053		Common
Common	38.93529	-77.31050		Common
Common	38.93563	-77.31050		Common
Common	38.93527	-77.31048		Common
Common	38.93562	-77.31047		Common
Common	38.93526	-77.31045		Common
Common	38.93560	-77.31044		Common
Common	38.93712	-77.31043		Common
Common	38.93823	-77.31043		Common
Common	38.93524	-77.31042		Common
Common	38.93559	-77.31041		Common
Common	38.93522	-77.31040		Common
Common	38.93643	-77.31040		Common
Common	38.93557	-77.31039		Common
Common	38.93646	-77.31039		Common
Common	38.93521	-77.31037		Common
Common	38.93556	-77.31036		Common
Common	38.93645	-77.31035		Common
Common	38.93519	-77.31034		Common
Common	38.93554	-77.31033		Common
Common	38.93517	-77.31032		Common
Common	38.93552	-77.31030		Common
Common	38.93516	-77.31029		Common
Common	38.93551	-77.31028		Common
Common	38.93514	-77.31027		Common
Park:Lexington Estates Park	38.99567	-77.31026		Park:Lexington Estates Park
Park:Woodlawn Playground	37.27376	-77.31026		Park:Woodlawn Playground
Common	38.93549	-77.31025		Common
Common	38.93512	-77.31024		Common
Common	38.93787	-77.31024		Common
Common	38.93547	-77.31022		Common
Common	38.93511	-77.31021		Common
Common	38.93546	-77.31020		Common
Common	38.93509	-77.31019		Common
Common	38.93544	-77.31017		Common
Common	38.93683	-77.31017		Common
Common	38.93507	-77.31016		Common
Common	38.93542	-77.31014		Common
Common	38.93505	-77.31014		Common
Common	38.93541	-77.31012		Common
Common	38.93504	-77.31011		Common
Common	38.93539	-77.31009		Common
Common	38.93502	-77.31009		Common
Common	38.93500	-77.31006		Common
Common	38.93537	-77.31006		Common
Common	38.93499	-77.31004		Common
Common	38.93536	-77.31004		Common
Common	38.93497	-77.31001		Common
Common	38.93534	-77.31001		Common
Common	38.93495	-77.30999		Common
Common	38.93532	-77.30999		Common
Common	38.93494	-77.30997		Common
Common	38.93531	-77.30996		Common
Common	38.93492	-77.30994		Common
Common	38.93730	-77.30994		Common
Common	38.93731	-77.30994		Common
Common	38.93529	-77.30993		Common
Common	38.93490	-77.30992		Common
Common	38.93527	-77.30991		Common
Common	38.93489	-77.30989		Common
Common	38.93525	-77.30988		Common
Common	38.93487	-77.30986		Common
Common	38.93524	-77.30986		Common
Common	38.93485	-77.30983		Common
Common	38.93522	-77.30983		Common
Common	38.93484	-77.30981		Common
Common	38.93520	-77.30980		Common
Common	38.93482	-77.30978		Common
Common	38.93518	-77.30978		Common
Theater:Concert Hall	38.82943	-77.30975		Theater:Concert Hall
Common	38.93480	-77.30975		Common
Common	38.93517	-77.30975		Common
Common	38.93478	-77.30973		Common
Common	38.93515	-77.30973		Common
Common	38.93477	-77.30970		Common
Common	38.93513	-77.30970		Common
Common	38.93511	-77.30968		Common
Common	38.93475	-77.30967		Common
Common	38.93473	-77.30965		Common
Common	38.93509	-77.30965		Common
Common	38.93507	-77.30963		Common
Common	38.93472	-77.30962		Common
Common	38.93506	-77.30960		Common
Common	38.93470	-77.30959		Common
Common	38.93468	-77.30957		Common
Common	38.93466	-77.30954		Common
Common	38.93465	-77.30951		Common
Common	38.93463	-77.30949		Common
Common	38.93461	-77.30946		Common
Common	38.93460	-77.30943		Common
Common	38.93458	-77.30941		Common
Common	38.93456	-77.30938		Common
Common	38.93454	-77.30935		Common
Common	38.93489	-77.30934		Common
Common	38.93453	-77.30933		Common
Common	38.93451	-77.30930		Common
Common	38.93449	-77.30927		Common
Theater:Concert Hall	38.82958	-77.30926		Theater:Concert Hall
Common	38.93447	-77.30925		Common
Common	38.93446	-77.30922		Common
Common	38.93444	-77.30919		Common
Common	38.93442	-77.30917		Common
Common	38.93440	-77.30914		Common
Common	38.93439	-77.30911		Common
Common	38.93437	-77.30909		Common
Common	38.93435	-77.30906		Common
Common	38.93433	-77.30904		Common
Common	38.93432	-77.30901		Common
Common	38.93430	-77.30898		Common
Common	38.93428	-77.30896		Common
Common	38.93426	-77.30893		Common
Common	38.93460	-77.30891		Common
Common	38.93425	-77.30890		Common
Common	38.93423	-77.30888		Common
Park:Westwood Playground	37.28793	-77.30887		Park:Westwood Playground
Common	38.93421	-77.30885		Common
Common	38.93419	-77.30882		Common
Common	38.93418	-77.30880		Common
Common	38.93416	-77.30877		Common
Common	38.93414	-77.30875		Common
Common	38.93412	-77.30872		Common
Common	38.93411	-77.30869		Common
Common	38.93409	-77.30867		Common
Common	38.93407	-77.30864		Common
Theater:Harris Theatre	38.83102	-77.30863		Theater:Harris Theatre
Common	38.93405	-77.30861		Common
Park:Deep Bottom Park	37.41070	-77.30859		Park:Deep Bottom Park
Common	38.93404	-77.30859		Common
Common	38.93402	-77.30856		Common
Common	38.93400	-77.30853		Common
Common	38.93434	-77.30852		Common
Common	38.93398	-77.30851		Common
Common	38.93433	-77.30849		Common
Common	38.93397	-77.30848		Common
Common	38.93431	-77.30847		Common
Common	38.93395	-77.30845		Common
Common	38.93430	-77.30844		Common
